"","line_text_star_final","line_text_final"
"324","10","판타지영화계 전설의 시작"
"325","10",""
"326","10","그저 10점뿐"
"327","10",""
"328","10",""
"329","10","와 사람들이 대박이라고 하는게 괜히 그런게 아니네요정말 재밌었습니다 인생 영화중 하니인것같아요"
"330","8","지인짜 재밌습니다이게 그옛날 거라니해리포터한테도 OOO 않습니다구지 아쉬운 점을 말하라면3시간 동안 질질 끄는 게 좀"
"331","9","판타지 장르 좋아하면 이거100좋아한다내가  에서 이 영화를 찾은것에 칭찬"
"332","9",""
"333","10","길이남을 판타지 영화 3편모두 1분1초가 다 아깝지않은"
"334","10","살면서 이보다 더 대단한 영화가 나올수 있을까 싶다 지금봐도 대단하고 느껴짐"
"335","10",""
"336","10",""
"337","10",""
"338","10","20년이 다되어가지만 지금봐도 정말 명작입니다 전쟁씬이 정말 최고"
"339","10",""
"340","10","두말할필요 없이 지금껏 살면서 본 최고의영화라고생각하는1인"
"341","10","와 1편 오늘 처음봤다 대흉근이 웅장해지네 진짜 웅장해진다는 표현은 이런 영화 보고 나서 쓰는 말인듯"
"342","10","내인생 첫 극장에서 본영화이자 이영화를 능가하는 감동의 영화를 본적 없음 그나마 아바타 정도"
"343","10","타이타닉과 더불어 내 인생 최고의 영화 감동 재미 상업성 작품성  모든 요소가 완벽함"
"344","10","새해가 되면 반지의 제왕 보고 휴가 때면 반지의 제왕 보고 내 인생의 행사는 반지의 제왕 보는 거지"
"345","10","위대한 시작 위대한 여정 위대한 희생"
"346","10","함께 원정떠났던 느낌 지루하지가 않나요 역시"
"347","10","레골라스랑 아라곤 존나 잘생김"
"348","10","금세기 최고의 판타지"
"349","10","클래식은 영원하다 아이맥스에서 보고싶습니다"
"350","10","20년전에 극장에서보고 20년뒤인 오늘 극장에서 보는데 정말 감회가 새로웠다  20년동안 티비에서든 컴퓨터로든 수십번은 봤으나 극장에서 볼때의 그 느낌은 말로 설명할수가 없었음"
"351","10","다시봐도 너무 재밌네요ㅎㅎ집에서 다시 보는 것과는 역시 다르네요"
"352","10","인간 상상력의 끝 더할나위없다"
"353","10","3시간동안 크게 지리면서 봤습니다이영화를 영화관에서 못본게 한이었는데드디어 보게됐네요집에서 보는거랑은 분위기나 스케일자체가 완전 다르네요이런영화를 2001년초반에 보신분들은 어떤 느낌이었을까요23편도 빨리 보고싶네"
"354","10","명작"
"355","8","세계의 창조 신화의 서막 장르의 지존"
"356","7","전설의 시작을 함께 하다"
"357","10","졸다가도 집중해서 보게 되는 영화 영상이 너무 좋아요 원래 판타지 싫어했는데 이거 보고 좋아하게 되었어요"
"358","9","언제까지고 유효할 장엄하고 멋진 이야기 20세기가 쌓은 영화적 능력과 21세기의 기술이 합해져 언제까지고 유력할 영화가 되었다 글이 극이 되고 극이 영화가 된다면 이처럼 돼야 할 것이다"
"359","10","본 사람들은 안다 21세기 최고의 명작"
"360","10","다시 없을 최고의 영화 반지의 제왕"
"361","10","인생 최고의 영화 확장판이 아니라서 좀 아쉬웠어요"
"362","10","정말 요즘 영화들과 비교해도 절대 꿇리지 않는 명작 입니다"
"363","10","더이상 무슨말이 필요한가 이시대 최고의 명작"
"364","10","반지의제왕이 명작인 이유 20 년이란 세월이 지났어도이 영활 뛰어넘는 영화가 없었다"
"365","10","남편은 여러번 봤고 전 처음 봤는데 남편이 엄청 감동 받았네요 화면도 크고 돌비 사운드가 정말 좋더라구요"
"366","10","오랜만에 다시보니  예전에 놓쳤던 부분을 자세히 알게되었네요"
"367","10","명불허전 입니다오래된 영화이지만 지금봐도 재밌습니다"
"368","10","하체고다 모든 장면이 다 기억나고 다 아는데 왜 이렇게 재밌는지 3시간 가는 줄도 모르고 봤어요 정말 최고입니다 또 이렇게 10년이 가도 최고의 영화일것 같아요"
"369","10","말모말모 죽기전에 이영화를 영화관에서보다니 오늘정말 내생 손에꼽힐날 ㅠㅠ 두개의탑이랑 왕의귀환도 무조건 예매합니당"
"370","10","이 영화 처음 봤을 때 너무 어려서 영화관에서 못 봤다가 오늘 코엑스에서 보고 왔는데 너무 행복해요 아직 영화관에서 이 영화 안 보신 분들은 꼭 티켓 예매해서 영화관에서 보세요"
"371","8","반지 원정대는 너무 많이 봐서 감흥이 없다 아직 보지 않은 뇌가 부럽다 그리고 4k판은 감독판이 아니라 너무너무 아쉽다"
"372","10","20년이지나도 여전히 최고의 영화"
"373","10","예전의 감동을 영화관에서 다시 느끼고 싶어 방문했습니다"
"374","10","반지의 제왕은 단순히 판타지 소설이 아니에요 영국에서는 영미문학의 고전으로 배우는 고전명작입니다수많은 현대 판타지의 바탕이 된 책이기도 하구요원작소설을 보고 눈물 흘렸던 팬으로써 영화화 되었을 때의 감동을"
"375","10","역시 다시봐도 틀리지않는다"
"376","10","러닝타임 때문에 안본다는 사람안타깝다"
"377","10","3시간 후다닥 말이 필요 없음"
"378","8","20년만에 다시 봤는데 넘 재미있게 봤네요~ 우리 가족 모두 잼있게 봤습니다~ 넘 좋네요 ㅎ"
"379","10","무슨 말이 더 필요할까 인생 영화 그 자체"
"380","10","이걸 극장에서 보다니 영광다만 나이 들어서 보니 좀 편집했으면 좋겠다 하는 부분이 보이더라"
"381","10","마이캡틴 마이킹"
"382","10","어렸을때 보고 이게 얼마만에 영화관에서 보는건지 ㅜ"
"383","10","최근에 집에서 이영화를 처음 접하고 이런 판차지가 존재했다는게 소름돋고 너무 인생작이였는데 재개봉이라니 정말 죽기전에 극장에서 큰 스크린 화면르로 이 영화를 봤다는건 저에게 너무 축복입니다"
"384","10","그냥 레전드 역대급입ㄴ다"
"385","10","재밌다고 말로만 듣고 안보고있었는데보길 잘했다는 생각이드네요"
"386","10","대단한 명작입니다 강추"
"387","10","극장에서 볼 기회 생겨서 좋음"
"388","10","꿀잼이에요 간만에봐도 아주재밌어요"
"389","10","언제 봐도 가슴이 웅장해짐 영화관에서 보니 더욱 그러함"
"390","10","숀빈의 보로미르를 다시 볼 수 있어서 행복했다 ㅠㅠ"
"391","10","희대의 명작을 다시 봐도 대박 근데 이제 시작이라늬ㄷㄷ"
"392","10","말이 필요없는 영화입니다"
"393","10","알고 있는 내용이라도 시간 가는줄 모르고 빠져들었네요영화의 집중도를 떨어뜨리는것은 주변 모르는 사람들의 숨소리 그렇지만 너무 좋은시간 ~~ 왕의 귀환까지 어서 어서 봐야겠어요 ㅎ"
"394","10","영화관에서 다시 만나니 뭔가 애틋하네요"
"395","10","사운드 땜에 극장에서 다시봤어요코로나로 극장에 한동안 안가다가 1년만에 이거 보려고 갔는데 입장방식도 바뀌고 좌석도 다 떨어져 앉아 물만 마실수 있다니 옛날 생각이 더욱 간절히 나더군요 ㅠㅠ학생 때 보던 좋아하는"
"396","10","이 영화를 보고 느낀 점이 없는 사람과는 관계를 다시 한 번 생각해봐야"
"397","10","내 인생에 이보다 위대한 영화는 없다 앞으로도 없다 이건 그리 주관적인 평도 아니다 영화계에서 널리 알려진 객관적인 사실이기도 하다"
"398","10","디즈니가 손댔으면 호빗족은 흑인이 되고 간달프는 흑인남자 레골라스는 흑인여자 아르웬은 중국인이 됐을걸 생각만해도 끔찍 절대 디즈니가 자기 작품에 손 못대게 한 톨킨옹의 예지력 ㄷㄷ해   나"
"399","9","이번 재개봉의 최대 난적은 상영시간이다 거의 4시간 내외입니다 이코노미 클래스 증후군 생기는거 아녀 중간에 일부러라도 화장실 한 번 다녀와야할듯"
"400","10","반지의 제왕을 볼수있는 시대에 태어난것에 감사감사^^"
"401","10","별10개가아니라100개이상을줘도아깝지않을성경다음으로내인생최고의작품 단언컨대톨킨은가장위대한작가다"
"402","10","몇년이 지난다해도 판타지장르에서 이 영화를 뛰어넘기는 어려울것 톨킨의 상상력을 영화로 구현해 낸것만으로 10점 만점을 받을 가치가 있는 작품"
"403","10","별 박고 갑니다1010"
"404","10","감독 판으로 벌써 몇번을 본지 모르겠다"
"405","10","오랜만에 또 정주행했습니다 예나 지금이나 판타지영화의 최고봉입니다"
"406","10","어린시절이나 지금이나 내 판타지 영화 1위"
"407","10","가장 소설속 상상을 현실처럼 생동감과 장관이 펼쳐지는 영화 인물 하나하나 정말 잘 선택했고 짜임새가 정말 탄탄해서 영화에서 눈을 뗄수없을만큼 빠져듬 내인생 대작 중 하나의 영화"
"408","10","1편 마지막쯤 강가에서 프로도가 혼자 떠나기로 한 결심의   숭고함과 위대함을 30대 초반이 되어서야 깊히 공감할 수 있게 되었다 약 20년이 지나도 여전히 명작이다 영화가 너무 깊고 넓어 30년 50년이 지나"
"409","9","엘프들이 나무위에 집을 짓고 살고 드워프는 광산을 캔다는 설정등 영화 애니 웹툰 게임등등세븐 나이츠광고에도 패러디가 나오더라 모든 판타지물의 교과서이자 비교잣대로 이후의 판타지영화들을 욕먹이는 명작시리즈의 시작이"
"410","10","밑에 safd 님 원작을 읽어보세요 그런 말이 나올 수 있을까요"
"411","10","당연히 원정의시작이있어야 영화가 완성되죠 그 시작을 지루하다고 대충보고 본격적인 스토리만 찾는다면 영화안보는거 추천"
"412","10","아다시재개봉이라니ㅜㅜ전1500 번봣지만떨리네요매일극장에보러가고싶지만 일요일날2번볼예정 내생에최고의영화"
"413","10","내가 반지의제왕감독과 같은 시대에 살고있다는건 큰 영광이자 너무나 운이 좋다는 것이다"
"414","10","인생영화라고 해도 과언이 아님 지금까지도 판타지 영화는 이게 갑이다"
"415","10","맨날 tv 컴퓨터로만 보던 반지의제왕을 영화관가서 직접보고왔습니다 말로 표현할수없을정도로 감동을받앗고 웅장한 사운드를 영화관에서 직접느끼다니 진짜 죽기전에 영화관에서 본게 다행인영화"
"416","10","이거 개봉때 군대있어서극장에서 못 봤는데  오늘보고 왔어요^^뭐말이 필요없죠 다음주는 두개의 탑한답니다 당빠 보러 가야죠"
"417","10","죽기 전에 영화관에서 다시 볼 수 있어서 너무 영광임"
"418","10","인생 영화  최고의 영화^^"
"419","10","내인생 판타지의 시초"
"420","10","박물관에 넣어놔야 한다"
"421","10","최근에 여자친구랑 반지의제왕vs해리포터 뭐가더 재밋는지로싸웠는데 역시난 반지의제왕이 압도적이라고본다 해리포터는 1편만보고 재미없어서 포기했는데 반지는 개명작 봐도봐도 재밌는명작이라고봄"
"422","10","그저 아무말도 할수없었음"
"423","10","20번 넘게 봐도 퍼펙트 인생 최고 걸작"
"424","10","그냥 말이 필요없는 명작"
"425","10","와123편이 판타지 모든 영화부문 1 23등이네 미친영화"
"426","10","감동 그 자체인 영화  무슨말이 더 필요할까"
"427","10","모든 면에서 최고의 영화"
"428","10","영화의 모든 요소가 완벽하다 이영화는 최고다"
"429","10","해리포터랑 반지의제왕 개10레전드 작품"
"430","10","반지 1단계DVD  확장판과 블루레이 3편 모두 소장2단계1단계 이미 소장과 더불어 톨킨의 원작 및 실마리온 모두 완독3단계 12단계 이미 거치고 오리지널 반지 기념품 소장4단계 123단계 다 거치"
"431","10","꿀잼영화 명작중의 하나"
"432","10","판타지 액션 모험 어드벤쳐 영화의 끝판왕 가장 완벽한  3부작 반지의 제왕 3부작을 모두 극장에서 봤다는거에 그저 감사할 뿐 우리가 태어나서 인생을 살아가다 가끔 볼 수 있는 명작중의 개명작"
"433","10","올려야징헤헤헤ㅔ헤헤헤헷"
"434","10","엄청 봤지만다시 재개봉하는날만 기다리고있다"
"435","10","레전드 오브 레전드의 시작ㅠㅠㅠ"
"436","10","3시간이 길다고 당신 방광이 불쌍하구만"
"437","8","리브 타일러와 케이트 블란쳇이 아름다왔다 은근 폭력적인 할배 간달프"
"438","10","1편 2편 3편 모두 같은 점수"
"439","10","20년가까이지난 지금도 이만한 영화가 없다"
"440","10","클래스는 영원하다 내 인생 최고 영화 ㅠ"
"441","10","제가 감히 반지의제왕을 한번만 보고 평점을 매기려고 했습니다 죄송합니다"
"442","9","ㅂㅅ 발암케 프로도가 아니라 샘이 주인공이었어야 했어"
"443","10","20년 다되가는 영화인데도 지금봐도 이만한 영화 없음 인생영화 15번정도 본듯"
"444","10","최고의 판타지 영화 다시는 이런 영화는 없을듯 좋은 영화를 만든 감독과 윈작자 톨킨에게 감사하고 싶다"
"445","10","내가 인생에서 처음으로 영화관이란 곳에서 첫번째로 본 영화가 바로 이 반지의 제왕 반지원정대 진짜 너무나 충격에 휩싸였었다 부모님 말로는 입벌리고 한마디도 안하고 영화에 빠졌다고 한다 아직도 발록 나올"
"446","10","재밌고 이거 떔시 하루종일 TV앞에앉아있었다"
"447","10","봐도봐도  명작"
"448","10","어릴땐 몰랐지만 지금 보니 사람들이 대작이라고 하는 이유를 알겠다 최고의 판타지영화"
"449","10","10년전 초등학생일땐 잘 몰랐는데 10년 후 진정한 대작이 이것이라는 걸 알게 됐네요^^ 다시보는거지만 보면서 몰입도가 이렇게 좋은 영화는 처음이네요"
"450","10","내 생에 최고의 영화 이미 여러번 다시 봤지만 볼때마다 새로운 영화^^"
"451","10","영화계의 혁명"
"452","9","전설의시작"
"453","10","아 반지의 제왕 시리즈 내가 왜 평점을 안줬지"
"454","10","10여년이지는지금봐도 추석설날이면 항상보여주는 흔해빠진영화일지라도 이영화는재밌다 지금3D다뭐다하는왜만한블록버스터보다도"
"455","10","1편은 좀 지루한감이 있지만 내용이나 배경 이해하고본다면 지루한거 다 커버시킬만큼 재밋다지금 나오는 영화들보다도 작품성이 훨씬 뛰어나고시대를 뛰어넘은 영화다"
"456","10","반지의제왕은 판타지계의 레전드지 이만한 영화를 넘어설수있는 판타지영화는 앞으로 못나온다고 장담한다"
"457","10","판타지 영화의 영원한 바이블"
"458","9","매년 겨울 반지의제왕과 해리포터만 기다려왔었다"
"459","10","이시대 최고의 영화 정말 명작이다"
"460","10","단언컨데 이 영화를 넘어설 판타지 영화는 없다"
"461","10","말이필요가 없다 최고다"
"462","10","이런 명작에 낮은별점 주는 인간들은 머리가 대체 어떻게 된거냐영화를 볼줄이나 아는거냐너희들은 그냥 영화를 평가할 자격도 없다"
"463","10","15년전 영환데 지금 우리나라 영화 CG보다 더 좋아"
"464","10","초1때 모리아 광산에서 존나 무서웠는데 지금 되게 재밋네요"
"465","10","내인생 최고의 영화 호빗과 함께 보면 완벽한 복선들 책을 사게끔 만드는 영화 명대사가 한두개가 아닌 영화"
"466","10","제일기억에남는영화를 뽑으라면  생각이안나지만  5개만 추려보라고 한다면  무조건 들어갈영화"
"467","10","너무 후회가 됩니다 이 영화를 2001년에 보지 못한 것이 죽기전에 무조건 봐야하는 영화"
"468","10","한 8번은본거같은데 볼때마다 재밋네요 그리고 15년전영환데도 전혀 어색한게없음 최고"
"469","10","내 인생 최고의 영화였다"
"470","10","역사의 시작 이 영화를 계기로 나는 톨키니스트가 되었음 내가 가장 좋아하는 영화 해리포터도 굉장히 좋아하지만 솔직히 비교 불가능"
"471","10","다시보고 또 보고 또 봐도 명작이다"
"472","10","이 영화는 진짜 레알 명작이다이건 죽기 전에 봐야할 영화인듯"
"473","10","내 인생 최고의 영화 앞으로 이만한 영화는 없을듯"
"474","10","만약에 감옥에갇혀서 영화하나만 볼수잇다고 한다면  무조건 반지의제왕 아니냐"
"475","10","레골라스김리아라곤 이 세사람의 액션 조합이 진짜좋음 의리와 정의와 압도감을 한 번에 느꼈다ㅠㅠ 또보고싶어ㅠ"
"476","10","제 인생 최고의 영화입니다"
"477","10","톨킨과 피터잭슨 그리고 이 영화를  만든 스텝들에게 경의를 표합니다"
"478","10","지금봐도  한국영화보다 더 잘만들었음"
"479","9","반지의제왕은 미쳤다"
"480","10","중학교때 첨 극장서 보고 벌써 30대티비로 방송 나오면 계속본답니다봐도봐도 명작좋아하는영화중 하나임끝난게 아쉽지만ㅜㅜ갠전으론 해리포터는 재대로 본적없음보다 안보게되는데이건 걍 최고ㅜㅜ"
"481","10","내가 백번도 더 넘게 본 영화"
"482","10","재미있습니다 반지의 제왕 반지 원정대"
"483","10","내인생에서 손에 꼽을 영화"
"484","10","전설의 시작을 알리는 첫 시리즈인 반지원정대~~"
"485","10","재개봉 한다니 내가 유치원 다녔을때 개봉했었는데 결국 성인이 되서도 극장에서 볼수 있다는게 큰 행운이다"
"486","10","이 영화의 평가는 할수없다 너무위대한 명작이니까"
"487","10","케이블 채널에서 그만좀 틀어라TV앞에서 못 벗어나겠으니까"
"488","10","반지의 제왕 아라곤 최고"
"489","10","호빗 세편다보고 반지의제왕 세편 연달아보니 개꿀"
"490","10","매년 한번씩보는듯ㅎㅎ"
"491","10","내가 2살때 개봉했던 영화극장에서 못 본게 너무나도 후회가된다"
"492","10","반지시리즈는 지금봐도 좋다"
"493","10","역사상 최고의 판타지물"
"494","10","20OOO인 지금도 이보다 멋진 영화를 본 적이 없다"
"495","10","초딩 때 개봉했는데 당시에 아무생각 없이 보기에도 재밌었고 20년 가까이 지난 지금 봐도 너무나 재밌는 영화전혀 촌스럽지도 어색하지도 않은 CG와  어마어마한 세계관 스케일 매력넘치는 캐릭터들까지 뭐하나 부족한"
"496","10","판타지영화에서 이영화를 넘을 작품이 나올까"
"497","10","리브타일러는 그냥하는소리가 아니라 진짜 엘프같이 나왔네"
"498","10","이걸 욕하는건 영화 보는 눈이 없는거다이렇게 장대한 세계관을 한국에서 개봉했으면 조연들 돌아가면서 설명충 짓만 겁나 하다가 끝날 이야기다"
"499","10","다시 볼려하는데 러닝타임과 편수에 고민중 시작할까"
"500","10","다시봐도 명작에 대작 입니다 소설로 보면 더 재밌을겁니다 소설로도 꼭 보세요"
"501","10","모험의 시작 그리고 전설의 시작오크들도 진짜 장난아님"
"502","10","내 생애 최고의 영화다나도 죽기전에 이 영화를 영화관에서 봤다는게 너무 기쁘다"
"503","10","책 초판으로 두번영화로 한번  vod로 두번봤어도두고두고 또 보고싶은 영화책으로도 다시 볼 예정"
"504","10","오오이것이 정녕 영화란말인가"
"505","10","영화관에서 다섯번 봤어요"
"506","10","이영화는 걍 10점 말안해도 걍10점 무조건보시길"
"507","10","인생 영화 다들 보시기를"
"508","10","새로운 세계관의 창조"
"509","10","아직까지도 반지의제왕 을 넘을 서사는 없다"
"510","10","처음부터 다시보기 길지만 재밌어서"
"511","10","레골라스 미모만으로도 10점"
"512","10","지금 다시봐도 S급의 영화내 어린시절이 간직된 최고의 영화"
"513","10","이영화는 내인생 영화이다"
"514","10","극장에서 재상영 해주면좋겠다"
"515","10","넘나 명작 다시봐도 지겹지않은 영화"
"516","10","이런 완벽한 영화는 다시절대로 안 나올거같다진짜 완벽그자체"
"517","10","초등학교 때 영화관에서 보고 2 3편 전부 영화관에서 봤는데 진짜 내 인생의 명작ㅠㅠ 다시봐도너무 좋음ㅠㅠ"
"518","10","이 세상의 모든 환타지는 단 두가지로 나뉜다반지의제왕과 반지의 제왕 아류들물론 환타지 영화들도 마찬가지다나의 유튜브 아이디 니르나이스 아르노이디아드는 반지의 제왕의 무대 중간계를 배경으로한 톨킨"
"519","10","나에게 큰 감동과 영감재미를 준 10점 짜리 인생영화 2개 반지의 제왕쇼생크 탈출"
"520","10","월드 베스트 인간이만들수 없는 명작"
"521","10","나쁘진않네 길고 잼있도"
"522","10","명작은 시간이 지나도 다시 찾아보게된다 평화와 절망이 공존하는 어쩌면 내가 가장 좋아하는 시리즈가 아닐까 싶은 반지원정대편 언제봐도 긴박감 넘치는 샤이어에서의 탈출 보로미르의 My Capain My"
"523","10","일안하고 방구석에있을때  3편다보는게 우왕ㅇㅇㅇ 굿"
"524","10","재밌다~~~~10점"
"525","10","시작부터 완벽했던 판타지 영화 시리즈의 레전드"
"526","10","인생 명작  최소 6개월에 한번씩은 주기적으로 봐야된다"
"527","10","이보다 더좋은 판타지영화가나올까죽기전에 꼭 봐야할 명작중에 명작너무 완벽한 영화라 소름끼친다"
"528","10","말이필요있나 최고의작품"
"529","10","평점할 가치가 없는 최고의 영화"
"530","10","와 이런영화를 보게 되서 정말 영광입니다"
"531","10","앙 개꿀모띠~ 10박 가즈아"
"532","10","보고 또 봐도 볼때마다 새로운감동최고의 영화"
"533","10","판타지 클래식 정통 정석 근본    너무 좋아아아"
"534","10","진짜 이게 불후의 명작아님 이런 영화가 거의 20년전에 나왔는데 왜 기술력이 비약적으로 좋아진 작금에는 이런 영화가 못나오는걸까"
"535","10","10살 초딩때 부모님 손잡고 영화관가서 봤는데ㅠㅠㅠ 매번 나올때마다 보러갔었는데 그게 너무 소중한 추억이고 이 영화는 내 인생영화"
"536","10","벌써20년이 다되어 가는군 연말 메가박스코엑스에서 꼭 봤는데 시리즈중최고는 두개의탑"
"537","10","길이길이 남을 불후의 명작"
"538","10","영화 역사상 이견이 없는 최고의 영화다"
"539","10","온갓 말로도 표현 불가능한 전설 그자체"
"540","10","전설의 시작인가2001년작 이라는 게 믿기지가 않네"
"541","10","인생 최고의 영화"
"542","10",""
"543","10","그냥 말이 필요한가  반지의 제왕을 보지 않은자 영화를 논하지 마라"
"544","7","이 영화가 개봉했을 때 영화관에서 못 본게 후회가 되고 이 영화를 지금 늦게 본 게 후회가 된다"
"545","10","보고 보고 또 봐도 최고의 명작 진짜 두고두고 죽을 때까지 내 마음 속 최고의 영화 반지의 제왕"
"546","10","말이 더 필요없는 최고의 트릴로지"
"547","10",""
"548","10","말이 필요없다"
"549","10","만든시점이 말도안되는 역대작"
"550","10","펠렌노르 평원 전투 뿔나팔 울리고 따라오는 브금이 잊혀지질 않아    Forth Eorlingas"
"551","10",""
"552","10","반지의 매개체로 색다른 판타지 영화를 만들었다 원작소설같은것이 있는지 모르겠지만  세계관도 나름 괜찮다  특히1편에서는 연출과 영상미에 많은 공을 들렸다  곳곳의 지역들을 스크린에 담아서 연출할려고 한 감독의"
"553","10","해리포터 평점엔 반지의 제왕 얘기가 없는데 반지의 제왕 리뷰에는 왜 자꾸 해리포터 까내리면서 비교하는건지 둘 다 훌륭한 영화입니다 질 떨어지는 평가 좀 하지 마세요"
"554","10",""
"555","10","이거 그냥 내 인생영화"
"556","10","인간의 두뇌의 한계는 어디까지인가이런 소설이 나올수있는것도 경이롭고 이걸 영화화 시킨다는것은 더욱 놀랍다"
"557","10",""
"558","10",""
"559","10","최고의영화 인간이만든 최고의 예술작품"
"560","10","이거 100번도 넘게봄 최고의 영화"
"561","10","와  초딩때 극장에서 봤는데 성인이 된 이후 다시 보니까  이게 얼마나 대작인지 다시 한 번 깨닫게 된다"
"562","10","초5때 영화관에서 최초로 본 영화가 이거라는게 행운"
"563","10",""
"564","10","말이 필요한가 어린시절의 상상의 판타지 동화속에서 영화를 보는게 아닌 실로 몰입이되었던 영화"
"565","10","전설의 레전드 ㅠㅠ 이 시대에 볼 수 있어 감사한 영화"
"566","10","레전드의 시작 안 볼 이유가 없다"
"567","10",""
"568","10","판타지 역사상 최고의 영화"
"569","10",""
"570","10","내 인생 최애영화"
"571","10","내가 살면서 본 영화중 최고다 가장 재미있는 영화이기도 하지만 그걸 넘어서 마음 깊이 감동을 주고 살아가면서 가져야할 가치관에 대해 더 생각하게 해준다 판타지지만 그 의미는 가장 현실적이며 3편 다 20번도 넘게"
"572","10","20년이 지났는데 언제 촌스러워질래 영원한 마스터피스 인류의 문화유산"
"573","10","나온지 20년이 되었지만 아직도 정점 넘을 수 없는 걸작"
"574","10","개봉하자마자 보고 왔어요 역시 이런 영화는 집에서 보는거랑 다른맛이 있네요 20년이 다 됐지만 요즘 나오는 영화보다 세련됐어요ㅠㅠ 담주에 23편도 이어서 보려고요"
"575","10","여전한 명작 극장에서 꼭 봐야할 영화"
"576","10","티비나 폰으로 보다 영화관에서 보니 확실히 다름ㅔ"
"577","10","영화관에서 못 본 한을 조금 풀었습니다  스토리는 알고 있지만 등장인물들이 어렸을 때와는 다른 눈으로 보여서 지루하지 않았습니다  둘리가 천하의 xx끼라는 걸 깨달은 것처럼요"
"578","10","세오덴의 적에게 죽음을아라곤의 프로도를 위해 를 보기 위한 대서사시의 인트로개봉한지 20년이 지났지만 수많은 영화들이 반지의제왕을 넘을 수 없었다"
"579","10","말이 필요 없죠 스크린으로 다시보니 너무 좋습니다"
"580","10","감동 그 자체ㅜ 다시 없을 영화"
"581","10","재개봉해서 너무좋아요"
"582","10","대서사시의 시작"
"583","10","십몇년만에 영화관에서 다시보니 너무 아름답고 좋습니다"
"584","10","2편 바로 예매하러갑니다 무조건 영화관에서 볼 수 있을 때 보세요"
"585","10","초등학생때 비디오로 열 번 넘게 봤던 영화를 영화관에서 다시 볼 수 있게 되어 너무 좋았다 반지의제왕 시리즈 중에서도 가장 좋아했던 반지원정대를 4K로 보니 처음 봤을때의 감동이 그대로 전달되었다 특히 간달프가"
"586","8","어떤 정의 내리고 써야 한다는 것이 이 영화에 대한 모독입니다"
"587","10","20년동안 이 영화를 뛰어넘은 판타지 영화는 없었다 앞으로도 없을것 같다"
"588","10","영화관에서 다시 보다니 보는 내내 감격이 되어 너무 감사했습니다어릴적에는 마냥 재밌었는데제가 자라서 다시보니 눈물이 차오르더군요 돌킨의 인문학적 깊이와 그것에 대한 피터잭슨의 이해도가 얼마나 말이 안될 만큼"
"589","10","20년이 지나도 이만한 영화가 없지"
"590","10","4k화질의 생생한 인생영화"
"591","10","극장 재개봉 첫 시리즈를 필두로 정주행 갑니다진짜 영화같은 영화 봅니다재개봉해주셔서 정말 감사합니다"
"592","10","반지의 제왕을 다시 영화관에서 보다니 감동"
"593","10","역시 명작 재개봉하기만 기다렸다"
"594","10","무슨 말이 더 필요하겠어요 명불허전 나한테만은 최고의 걸작"
"595","10","재개봉으로 10년만에 다시 극장에서 보게 되네요"
"596","10","스토리가 받쳐주는 상황에서 연출까지 개쩌는 영화 1편이 지루하다는데 전혀"
"597","10","재개봉 했을때 봤었지만 또 재개봉 해주세요 ㅜㅜ 아이맥스로 제발"
"598","10","레전드 판타지의 장엄한 시작"
"599","10","이 영화가 벌써 17년 됐다는게너무너무너무 잘 만들어서 리메이크 필요없는 작품 중 하나지과연 이 작품 뛰어넘을 판타지영화가 나올까 반지해리포터 팬이지만 반지는 정말 볼때마다 소름 1점 누르지마라 양"
"600","10","몇 번을 보는지 모르겠는데 123편 감독 확장판으로 보는걸 추천합니다"
"601","10","개봉 했을 당시에 영화관에서 보고 정말 충격아닌 충격 이였는데 티비에 시리즈 계속 해서 지금 또 보고 있어요 역시 최고입니다"
"602","10","간만에 다시 진정한 감동을 느낌 하루를 통째로 보내도 아깝지 않았음 설날 특선으로 딱임"
"603","10","반지의제왕은 말로표현하면 입아프지 그냥 배경연출만으로도 압권  두말하면 잔소리"
"604","10","인생영화 100번은 본 것 같고 지금도 보다말고 평점 남기러 옴"
"605","10","제가 초4때 영화관에서 처음 이 영화를 봤어요  그때 해리포터 1편이 다 매진되어서 어쩔 수 없이 이영화를 봤는데 너무너무 충격받아서 몇달동안 후유증이 남더라구요 러닝타임이 짧게 느껴지고 이런 웅장함과 공포와 아름"
"606","8","반지의제왕이 낫다ㅡ공감 vs 해리포터가 낫다ㅡ비공"
"607","10","다른 판타지 세계관을보면 더더욱 이영화의 위대함을 안다"
"608","10","드디어 재개봉  낼 본다  ㅎㅎ"
"609","10","정말 이건 명작이네요"
"610","10","나 오늘 보러간다 개명작 내 인생 영화"
"611","10","이건 확장판으로 봐야함 100년이 지나도 내 인생 최고의 영화일듯"
"612","10","내인생의 최고의영화"
"613","10","반지의 제왕을 넘을 판타지 영화는 없을듯 극장에서 하루종일 봤는데 집에 갈때 중간계에서 빠져나오는 느낌들었음 진짜 최고 ㅇㅇ"
"614","10","우정 명예 신의 의리 용기 절제 믿음 이 모든 가치를 3시간에 담은 수작"
"615","10","어렸을땐 보르미르가 나쁜놈처럼 보였는데 지금 나를 돌아보면 보르미르 그 자체가 된거같아 동질감이 느껴진다"
"616","10","사회초년생이였던 나의 20대를 같이했던 정말 꿈결같이  아름다웠던 그시절 정말 무지개꿈만 같던 나의 반지의 제왕"
"617","10","말이 필요없는 명작이다"
"618","10","10점 만점에 10점"
